RecordId,StudentId,StudentName,Gender,Course,Skill,Score,Attendance,SessionDate
965,121,Salama Al Ketbi,Female,Data Analysis,Visualization,68,Absent,2024-09-12
966,121,Salama Al Ketbi,Female,Data Analysis,Data Cleaning,86,Present,2024-07-07
967,121,Salama Al Ketbi,Female,Data Analysis,Power BI,72,Absent,2024-08-03
968,121,Salama Al Ketbi,Female,Data Analysis,Statistics,70,Present,2024-09-08
969,122,Aisha Al Qubaisi,Female,Web Development,JavaScript,76,Present,2024-07-08
970,122,Aisha Al Qubaisi,Female,Web Development,JavaScript,77,Present,2024-09-08
971,122,Aisha Al Qubaisi,Female,Web Development,Responsive Design,85,Absent,2024-07-14
972,122,Aisha Al Qubaisi,Female,Web Development,HTML/CSS,80,Present,2024-07-13
973,122,Aisha Al Qubaisi,Female,Web Development,Debugging,96,Present,2024-07-06
974,122,Aisha Al Qubaisi,Female,Web Development,APIs,83,Present,2024-09-03
975,122,Aisha Al Qubaisi,Female,Web Development,APIs,97,Present,2024-09-21
976,122,Aisha Al Qubaisi,Female,Web Development,JavaScript,100,Present,2024-07-09
977,123,Fatima Al Mazrouei,Female,IT Fundamentals,Networking,86,Present,2024-08-19
978,123,Fatima Al Mazrouei,Female,IT Fundamentals,Hardware,60,Present,2024-07-12
979,123,Fatima Al Mazrouei,Female,IT Fundamentals,Operating Systems,89,Present,2024-07-16
980,123,Fatima Al Mazrouei,Female,IT Fundamentals,Security Basics,79,Present,2024-09-27
981,123,Fatima Al Mazrouei,Female,IT Fundamentals,Networking,81,Present,2024-09-17
982,123,Fatima Al Mazrouei,Female,IT Fundamentals,Networking,88,Present,2024-09-01
983,123,Fatima Al Mazrouei,Female,IT Fundamentals,Operating Systems,69,Absent,2024-07-12
984,123,Fatima Al Mazrouei,Female,IT Fundamentals,IT Support,81,Present,2024-09-16
985,124,Shaikha Al Shamsi,Female,Web Development,Responsive Design,60,Present,2024-08-07
986,124,Shaikha Al Shamsi,Female,Web Development,Forms,69,Absent,2024-09-04
987,124,Shaikha Al Shamsi,Female,Web Development,JavaScript,40,Absent,2024-09-19
988,124,Shaikha Al Shamsi,Female,Web Development,Debugging,49,Present,2024-09-19
989,124,Shaikha Al Shamsi,Female,Web Development,Debugging,66,Present,2024-08-20
990,124,Shaikha Al Shamsi,Female,Web Development,Responsive Design,40,Present,2024-09-23
991,124,Shaikha Al Shamsi,Female,Web Development,APIs,52,Present,2024-07-23
992,124,Shaikha Al Shamsi,Female,Web Development,Debugging,53,Present,2024-07-21
993,125,Noora Al Mazrouei,Female,Web Development,APIs,75,Present,2024-09-08
994,125,Noora Al Mazrouei,Female,Web Development,JavaScript,76,Present,2024-07-23
995,125,Noora Al Mazrouei,Female,Web Development,JavaScript,67,Absent,2024-07-31
996,125,Noora Al Mazrouei,Female,Web Development,Debugging,73,Present,2024-08-05
997,125,Noora Al Mazrouei,Female,Web Development,Responsive Design,87,Present,2024-07-02
998,125,Noora Al Mazrouei,Female,Web Development,HTML/CSS,77,Present,2024-08-11
999,125,Noora Al Mazrouei,Female,Web Development,JavaScript,73,Present,2024-09-04
1000,125,Noora Al Mazrouei,Female,Web Development,Responsive Design,71,Present,2024-07-17
1001,126,Noora Al Balushi,Female,Web Development,Forms,44,Present,2024-07-26
1002,126,Noora Al Balushi,Female,Web Development,Responsive Design,78,Present,2024-08-27
1003,126,Noora Al Balushi,Female,Web Development,Forms,76,Present,2024-09-01
1004,126,Noora Al Balushi,Female,Web Development,JavaScript,56,Present,2024-08-09
1005,126,Noora Al Balushi,Female,Web Development,APIs,50,Present,2024-08-05
1006,126,Noora Al Balushi,Female,Web Development,Responsive Design,52,Absent,2024-07-04
1007,126,Noora Al Balushi,Female,Web Development,HTML/CSS,63,Present,2024-08-23
1008,126,Noora Al Balushi,Female,Web Development,APIs,74,Present,2024-09-10
1009,127,Maryam Al Balushi,Female,IT Fundamentals,Troubleshooting,62,Present,2024-07-11
1010,127,Maryam Al Balushi,Female,IT Fundamentals,IT Support,82,Present,2024-08-28
1011,127,Maryam Al Balushi,Female,IT Fundamentals,IT Support,78,Present,2024-09-04
1012,127,Maryam Al Balushi,Female,IT Fundamentals,Security Basics,61,Present,2024-07-07
1013,127,Maryam Al Balushi,Female,IT Fundamentals,Operating Systems,51,Present,2024-08-11
1014,127,Maryam Al Balushi,Female,IT Fundamentals,Security Basics,79,Present,2024-09-22
1015,127,Maryam Al Balushi,Female,IT Fundamentals,Operating Systems,85,Present,2024-07-08
1016,127,Maryam Al Balushi,Female,IT Fundamentals,IT Support,73,Present,2024-08-29
1017,128,Aisha Al Ameri,Female,Web Development,APIs,44,Present,2024-07-17
1018,128,Aisha Al Ameri,Female,Web Development,JavaScript,41,Present,2024-08-06
1019,128,Aisha Al Ameri,Female,Web Development,Responsive Design,47,Absent,2024-09-15
1020,128,Aisha Al Ameri,Female,Web Development,HTML/CSS,44,Present,2024-07-10
1021,128,Aisha Al Ameri,Female,Web Development,Responsive Design,64,Absent,2024-07-12
1022,128,Aisha Al Ameri,Female,Web Development,Forms,69,Present,2024-09-07
1023,128,Aisha Al Ameri,Female,Web Development,Responsive Design,44,Present,2024-09-25
1024,128,Aisha Al Ameri,Female,Web Development,Responsive Design,55,Present,2024-07-07
1025,129,Mariam Al Suwaidi,Female,Web Development,Debugging,84,Present,2024-08-12
1026,129,Mariam Al Suwaidi,Female,Web Development,Responsive Design,68,Present,2024-09-16
1027,129,Mariam Al Suwaidi,Female,Web Development,Forms,68,Present,2024-07-22
1028,129,Mariam Al Suwaidi,Female,Web Development,Responsive Design,75,Present,2024-08-25
1029,129,Mariam Al Suwaidi,Female,Web Development,APIs,82,Present,2024-08-19
1030,129,Mariam Al Suwaidi,Female,Web Development,JavaScript,73,Present,2024-09-18
1031,129,Mariam Al Suwaidi,Female,Web Development,HTML/CSS,83,Present,2024-08-24
1032,129,Mariam Al Suwaidi,Female,Web Development,Responsive Design,71,Present,2024-08-27
1033,130,Aisha Al Hammadi,Female,Data Analysis,Visualization,61,Present,2024-08-03
1034,130,Aisha Al Hammadi,Female,Data Analysis,SQL Basics,49,Present,2024-07-16
1035,130,Aisha Al Hammadi,Female,Data Analysis,SQL Basics,64,Present,2024-09-21
1036,130,Aisha Al Hammadi,Female,Data Analysis,Power BI,64,Present,2024-07-17
1037,130,Aisha Al Hammadi,Female,Data Analysis,Power BI,62,Present,2024-07-30
1038,130,Aisha Al Hammadi,Female,Data Analysis,Power BI,67,Present,2024-07-20
1039,130,Aisha Al Hammadi,Female,Data Analysis,SQL Basics,46,Absent,2024-08-28
1040,130,Aisha Al Hammadi,Female,Data Analysis,Excel,78,Present,2024-08-24
1041,131,Amna Al Nahyan,Female,IT Fundamentals,Security Basics,98,Present,2024-09-10
1042,131,Amna Al Nahyan,Female,IT Fundamentals,Networking,87,Present,2024-07-08
1043,131,Amna Al Nahyan,Female,IT Fundamentals,Security Basics,89,Present,2024-08-01
1044,131,Amna Al Nahyan,Female,IT Fundamentals,Networking,82,Present,2024-08-16
1045,131,Amna Al Nahyan,Female,IT Fundamentals,Troubleshooting,69,Present,2024-09-12
1046,131,Amna Al Nahyan,Female,IT Fundamentals,IT Support,71,Present,2024-09-22
1047,131,Amna Al Nahyan,Female,IT Fundamentals,Security Basics,84,Present,2024-09-29
1048,131,Amna Al Nahyan,Female,IT Fundamentals,Networking,63,Absent,2024-07-20
1049,132,Shaikha Al Dhaheri,Female,Python Basics,Functions,83,Present,2024-07-16
1050,132,Shaikha Al Dhaheri,Female,Python Basics,Files,72,Present,2024-08-24
1051,132,Shaikha Al Dhaheri,Female,Python Basics,Debugging,68,Present,2024-07-02
1052,132,Shaikha Al Dhaheri,Female,Python Basics,Debugging,85,Absent,2024-08-21
1053,132,Shaikha Al Dhaheri,Female,Python Basics,Debugging,63,Present,2024-07-10
1054,132,Shaikha Al Dhaheri,Female,Python Basics,Functions,100,Present,2024-08-25
1055,132,Shaikha Al Dhaheri,Female,Python Basics,Debugging,80,Present,2024-08-20
1056,132,Shaikha Al Dhaheri,Female,Python Basics,Functions,94,Present,2024-07-30
1057,133,Hessa Al Hammadi,Female,Python Basics,Debugging,76,Present,2024-07-14
1058,133,Hessa Al Hammadi,Female,Python Basics,OOP,77,Present,2024-07-19
1059,133,Hessa Al Hammadi,Female,Python Basics,Data Types,74,Present,2024-09-09
1060,133,Hessa Al Hammadi,Female,Python Basics,Data Types,100,Present,2024-09-24
1061,133,Hessa Al Hammadi,Female,Python Basics,Data Types,98,Present,2024-07-03
1062,133,Hessa Al Hammadi,Female,Python Basics,Files,91,Absent,2024-08-01
1063,133,Hessa Al Hammadi,Female,Python Basics,Files,90,Present,2024-09-14
1064,133,Hessa Al Hammadi,Female,Python Basics,OOP,87,Present,2024-09-08
1065,134,Maryam Al Suwaidi,Female,Data Analysis,Visualization,73,Present,2024-08-04
1066,134,Maryam Al Suwaidi,Female,Data Analysis,Power BI,73,Present,2024-07-17
1067,134,Maryam Al Suwaidi,Female,Data Analysis,Visualization,60,Absent,2024-07-21
1068,134,Maryam Al Suwaidi,Female,Data Analysis,Excel,60,Present,2024-09-17
1069,134,Maryam Al Suwaidi,Female,Data Analysis,Statistics,71,Present,2024-08-04
1070,134,Maryam Al Suwaidi,Female,Data Analysis,Power BI,86,Present,2024-07-03
1071,134,Maryam Al Suwaidi,Female,Data Analysis,SQL Basics,52,Present,2024-07-07
1072,134,Maryam Al Suwaidi,Female,Data Analysis,Power BI,63,Present,2024-08-26
1073,135,Hessa Al Mazrouei,Female,Python Basics,Files,58,Present,2024-09-01
1074,135,Hessa Al Mazrouei,Female,Python Basics,Loops,82,Present,2024-07-31
1075,135,Hessa Al Mazrouei,Female,Python Basics,Data Types,68,Present,2024-08-16
1076,135,Hessa Al Mazrouei,Female,Python Basics,Functions,63,Present,2024-09-19
1077,135,Hessa Al Mazrouei,Female,Python Basics,Files,73,Present,2024-09-21
1078,135,Hessa Al Mazrouei,Female,Python Basics,Debugging,44,Present,2024-09-23
1079,135,Hessa Al Mazrouei,Female,Python Basics,Debugging,73,Absent,2024-09-19
1080,135,Hessa Al Mazrouei,Female,Python Basics,Loops,75,Present,2024-08-31
1081,136,Latifa Al Neyadi,Female,Data Analysis,Power BI,71,Present,2024-08-04
1082,136,Latifa Al Neyadi,Female,Data Analysis,Data Cleaning,77,Present,2024-08-31
1083,136,Latifa Al Neyadi,Female,Data Analysis,Visualization,53,Present,2024-08-17
1084,136,Latifa Al Neyadi,Female,Data Analysis,Data Cleaning,68,Present,2024-08-25
1085,136,Latifa Al Neyadi,Female,Data Analysis,Visualization,58,Present,2024-09-04
1086,136,Latifa Al Neyadi,Female,Data Analysis,Statistics,90,Present,2024-07-12
1087,136,Latifa Al Neyadi,Female,Data Analysis,Data Cleaning,55,Absent,2024-07-03
1088,136,Latifa Al Neyadi,Female,Data Analysis,Statistics,66,Present,2024-07-13
1089,137,Hessa Al Mansoori,Female,Web Development,Responsive Design,60,Present,2024-09-29
1090,137,Hessa Al Mansoori,Female,Web Development,HTML/CSS,42,Present,2024-08-04
1091,137,Hessa Al Mansoori,Female,Web Development,APIs,48,Absent,2024-07-07
1092,137,Hessa Al Mansoori,Female,Web Development,APIs,44,Present,2024-07-27
1093,137,Hessa Al Mansoori,Female,Web Development,Forms,60,Present,2024-08-23
1094,137,Hessa Al Mansoori,Female,Web Development,Debugging,51,Absent,2024-07-22
1095,137,Hessa Al Mansoori,Female,Web Development,Responsive Design,44,Present,2024-07-07
1096,137,Hessa Al Mansoori,Female,Web Development,Debugging,41,Present,2024-08-16
1097,138,Fatima Al Neyadi,Female,Data Analysis,SQL Basics,95,Present,2024-08-29
1098,138,Fatima Al Neyadi,Female,Data Analysis,Power BI,79,Present,2024-09-27
1099,138,Fatima Al Neyadi,Female,Data Analysis,SQL Basics,73,Present,2024-07-24
1100,138,Fatima Al Neyadi,Female,Data Analysis,Power BI,85,Present,2024-09-07
1101,138,Fatima Al Neyadi,Female,Data Analysis,Power BI,70,Present,2024-08-06
1102,138,Fatima Al Neyadi,Female,Data Analysis,Statistics,82,Absent,2024-07-18
1103,138,Fatima Al Neyadi,Female,Data Analysis,Data Cleaning,77,Present,2024-07-20
1104,138,Fatima Al Neyadi,Female,Data Analysis,Power BI,68,Present,2024-08-03
1105,139,Amna Al Mazrouei,Female,IT Fundamentals,IT Support,70,Present,2024-07-12
1106,139,Amna Al Mazrouei,Female,IT Fundamentals,Troubleshooting,55,Absent,2024-07-23
1107,139,Amna Al Mazrouei,Female,IT Fundamentals,Hardware,71,Present,2024-07-02
1108,139,Amna Al Mazrouei,Female,IT Fundamentals,Operating Systems,57,Absent,2024-09-29
1109,139,Amna Al Mazrouei,Female,IT Fundamentals,Hardware,58,Present,2024-07-07
1110,139,Amna Al Mazrouei,Female,IT Fundamentals,Troubleshooting,51,Present,2024-07-24
1111,139,Amna Al Mazrouei,Female,IT Fundamentals,Networking,59,Present,2024-09-23
1112,139,Amna Al Mazrouei,Female,IT Fundamentals,Troubleshooting,46,Present,2024-09-04
1113,140,Maryam Al Dhaheri,Female,Data Analysis,Statistics,57,Present,2024-07-14
1114,140,Maryam Al Dhaheri,Female,Data Analysis,SQL Basics,79,Present,2024-07-03
1115,140,Maryam Al Dhaheri,Female,Data Analysis,Power BI,67,Present,2024-08-02
1116,140,Maryam Al Dhaheri,Female,Data Analysis,Power BI,76,Absent,2024-08-11
1117,140,Maryam Al Dhaheri,Female,Data Analysis,Power BI,59,Present,2024-07-24
1118,140,Maryam Al Dhaheri,Female,Data Analysis,Statistics,63,Present,2024-08-11
1119,140,Maryam Al Dhaheri,Female,Data Analysis,Data Cleaning,54,Present,2024-07-19
1120,140,Maryam Al Dhaheri,Female,Data Analysis,Visualization,52,Present,2024-07-03
1121,141,Latifa Al Darmaki,Female,Python Basics,Loops,89,Present,2024-07-14
1122,141,Latifa Al Darmaki,Female,Python Basics,Data Types,61,Present,2024-08-02
1123,141,Latifa Al Darmaki,Female,Python Basics,Functions,75,Present,2024-08-02
1124,141,Latifa Al Darmaki,Female,Python Basics,Loops,88,Present,2024-09-03
1125,141,Latifa Al Darmaki,Female,Python Basics,Functions,86,Absent,2024-09-19
1126,141,Latifa Al Darmaki,Female,Python Basics,Loops,59,Present,2024-07-05
1127,141,Latifa Al Darmaki,Female,Python Basics,Files,71,Absent,2024-08-05
1128,141,Latifa Al Darmaki,Female,Python Basics,Functions,83,Present,2024-09-17
1129,142,Fatima Al Hammadi,Female,IT Fundamentals,Security Basics,40,Present,2024-08-21
1130,142,Fatima Al Hammadi,Female,IT Fundamentals,Networking,56,Present,2024-09-24
1131,142,Fatima Al Hammadi,Female,IT Fundamentals,Hardware,40,Present,2024-07-14
1132,142,Fatima Al Hammadi,Female,IT Fundamentals,Networking,58,Present,2024-08-31
1133,142,Fatima Al Hammadi,Female,IT Fundamentals,Security Basics,59,Present,2024-08-11
1134,142,Fatima Al Hammadi,Female,IT Fundamentals,Hardware,93,Present,2024-07-28
1135,142,Fatima Al Hammadi,Female,IT Fundamentals,Hardware,51,Present,2024-09-19
1136,142,Fatima Al Hammadi,Female,IT Fundamentals,Hardware,61,Present,2024-07-30
1137,143,Hessa Al Shehhi,Female,Data Analysis,Data Cleaning,65,Absent,2024-07-05
1138,143,Hessa Al Shehhi,Female,Data Analysis,Visualization,77,Present,2024-09-17
1139,143,Hessa Al Shehhi,Female,Data Analysis,Statistics,67,Present,2024-09-22
1140,143,Hessa Al Shehhi,Female,Data Analysis,Visualization,69,Present,2024-08-09
1141,143,Hessa Al Shehhi,Female,Data Analysis,Data Cleaning,60,Present,2024-07-06
1142,143,Hessa Al Shehhi,Female,Data Analysis,Power BI,66,Absent,2024-09-07
1143,143,Hessa Al Shehhi,Female,Data Analysis,Excel,80,Present,2024-08-21
1144,143,Hessa Al Shehhi,Female,Data Analysis,Data Cleaning,69,Present,2024-09-03
1145,144,Maryam Al Nahyan,Female,Web Development,HTML/CSS,54,Present,2024-08-06
1146,144,Maryam Al Nahyan,Female,Web Development,Forms,60,Present,2024-08-21
1147,144,Maryam Al Nahyan,Female,Web Development,Responsive Design,70,Present,2024-09-25
1148,144,Maryam Al Nahyan,Female,Web Development,Debugging,70,Present,2024-09-26
1149,144,Maryam Al Nahyan,Female,Web Development,Debugging,85,Present,2024-09-13
1150,144,Maryam Al Nahyan,Female,Web Development,Responsive Design,68,Absent,2024-09-12
1151,144,Maryam Al Nahyan,Female,Web Development,Debugging,56,Present,2024-07-22
1152,144,Maryam Al Nahyan,Female,Web Development,HTML/CSS,72,Present,2024-07-15
1153,145,Hessa Al Darmaki,Female,IT Fundamentals,Security Basics,86,Present,2024-08-11
1154,145,Hessa Al Darmaki,Female,IT Fundamentals,Security Basics,87,Absent,2024-08-10
1155,145,Hessa Al Darmaki,Female,IT Fundamentals,Operating Systems,73,Present,2024-08-23
1156,145,Hessa Al Darmaki,Female,IT Fundamentals,Networking,84,Present,2024-07-02
1157,145,Hessa Al Darmaki,Female,IT Fundamentals,Troubleshooting,84,Present,2024-09-22
1158,145,Hessa Al Darmaki,Female,IT Fundamentals,IT Support,77,Present,2024-08-04
1159,145,Hessa Al Darmaki,Female,IT Fundamentals,Operating Systems,87,Present,2024-09-09
1160,145,Hessa Al Darmaki,Female,IT Fundamentals,IT Support,76,Present,2024-09-21
1161,146,Aisha Al Ketbi,Female,Data Analysis,Visualization,76,Present,2024-07-16
1162,146,Aisha Al Ketbi,Female,Data Analysis,Excel,86,Present,2024-08-10
1163,146,Aisha Al Ketbi,Female,Data Analysis,Excel,66,Present,2024-09-15
1164,146,Aisha Al Ketbi,Female,Data Analysis,Excel,75,Present,2024-09-08
1165,146,Aisha Al Ketbi,Female,Data Analysis,Excel,65,Present,2024-08-16
1166,146,Aisha Al Ketbi,Female,Data Analysis,Statistics,70,Present,2024-07-22
1167,146,Aisha Al Ketbi,Female,Data Analysis,Data Cleaning,49,Absent,2024-07-16
1168,146,Aisha Al Ketbi,Female,Data Analysis,Statistics,79,Present,2024-09-04
1169,147,Hessa Al Nahyan,Female,IT Fundamentals,IT Support,63,Present,2024-08-04
1170,147,Hessa Al Nahyan,Female,IT Fundamentals,Troubleshooting,81,Present,2024-07-07
1171,147,Hessa Al Nahyan,Female,IT Fundamentals,Troubleshooting,71,Absent,2024-09-01
1172,147,Hessa Al Nahyan,Female,IT Fundamentals,Hardware,62,Absent,2024-09-13
1173,147,Hessa Al Nahyan,Female,IT Fundamentals,IT Support,84,Present,2024-07-15
1174,147,Hessa Al Nahyan,Female,IT Fundamentals,Hardware,79,Present,2024-07-31
1175,147,Hessa Al Nahyan,Female,IT Fundamentals,IT Support,74,Present,2024-07-01
1176,147,Hessa Al Nahyan,Female,IT Fundamentals,Operating Systems,87,Present,2024-08-01
1177,148,Shaikha Al Darmaki,Female,Python Basics,Functions,78,Present,2024-09-17
1178,148,Shaikha Al Darmaki,Female,Python Basics,OOP,96,Present,2024-07-12
1179,148,Shaikha Al Darmaki,Female,Python Basics,Loops,69,Present,2024-07-18
1180,148,Shaikha Al Darmaki,Female,Python Basics,Data Types,65,Present,2024-09-23
1181,148,Shaikha Al Darmaki,Female,Python Basics,Data Types,82,Present,2024-09-21
1182,148,Shaikha Al Darmaki,Female,Python Basics,OOP,89,Present,2024-07-24
1183,148,Shaikha Al Darmaki,Female,Python Basics,OOP,99,Present,2024-09-05
1184,148,Shaikha Al Darmaki,Female,Python Basics,OOP,70,Present,2024-07-07
1185,149,Aisha Al Hammadi,Female,Python Basics,Functions,70,Present,2024-09-25
1186,149,Aisha Al Hammadi,Female,Python Basics,Files,80,Present,2024-07-30
1187,149,Aisha Al Hammadi,Female,Python Basics,Debugging,94,Absent,2024-09-01
1188,149,Aisha Al Hammadi,Female,Python Basics,Data Types,92,Present,2024-08-17
1189,149,Aisha Al Hammadi,Female,Python Basics,Data Types,82,Present,2024-08-01
1190,149,Aisha Al Hammadi,Female,Python Basics,Functions,82,Present,2024-09-29
1191,149,Aisha Al Hammadi,Female,Python Basics,Data Types,80,Present,2024-07-03
1192,149,Aisha Al Hammadi,Female,Python Basics,Files,88,Absent,2024-09-10
1193,150,Hessa Al Falasi,Female,Python Basics,Files,79,Present,2024-07-12
1194,150,Hessa Al Falasi,Female,Python Basics,Functions,70,Present,2024-09-11
1195,150,Hessa Al Falasi,Female,Python Basics,Debugging,73,Present,2024-07-11
1196,150,Hessa Al Falasi,Female,Python Basics,Files,90,Present,2024-08-09
1197,150,Hessa Al Falasi,Female,Python Basics,Data Types,83,Present,2024-08-27
1198,150,Hessa Al Falasi,Female,Python Basics,Files,68,Absent,2024-08-27
1199,150,Hessa Al Falasi,Female,Python Basics,Files,75,Present,2024-09-09
1200,150,Hessa Al Falasi,Female,Python Basics,Data Types,68,Present,2024-09-10
1201,151,Noora Al Dhaheri,Female,Python Basics,OOP,81,Absent,2024-07-16
1202,151,Noora Al Dhaheri,Female,Python Basics,Data Types,72,Present,2024-08-10
1203,151,Noora Al Dhaheri,Female,Python Basics,Files,66,Present,2024-09-22
1204,151,Noora Al Dhaheri,Female,Python Basics,Data Types,70,Present,2024-09-27
1205,151,Noora Al Dhaheri,Female,Python Basics,OOP,71,Present,2024-08-15
1206,151,Noora Al Dhaheri,Female,Python Basics,Debugging,95,Present,2024-08-18
1207,151,Noora Al Dhaheri,Female,Python Basics,Files,85,Present,2024-08-14
1208,151,Noora Al Dhaheri,Female,Python Basics,Data Types,90,Absent,2024-07-21
1209,152,Noora Al Qubaisi,Female,Data Analysis,Data Cleaning,89,Present,2024-07-06
1210,152,Noora Al Qubaisi,Female,Data Analysis,Statistics,97,Present,2024-09-02
1211,152,Noora Al Qubaisi,Female,Data Analysis,Visualization,88,Present,2024-08-05
1212,152,Noora Al Qubaisi,Female,Data Analysis,SQL Basics,86,Present,2024-07-06
1213,152,Noora Al Qubaisi,Female,Data Analysis,Statistics,87,Present,2024-09-03
1214,152,Noora Al Qubaisi,Female,Data Analysis,SQL Basics,97,Absent,2024-09-04
1215,152,Noora Al Qubaisi,Female,Data Analysis,Visualization,78,Present,2024-08-27
1216,152,Noora Al Qubaisi,Female,Data Analysis,Power BI,88,Present,2024-09-23
1217,153,Latifa Al Mazrouei,Female,Web Development,HTML/CSS,99,Present,2024-07-27
1218,153,Latifa Al Mazrouei,Female,Web Development,HTML/CSS,100,Present,2024-08-18
1219,153,Latifa Al Mazrouei,Female,Web Development,Responsive Design,90,Present,2024-09-14
1220,153,Latifa Al Mazrouei,Female,Web Development,HTML/CSS,100,Absent,2024-08-02
1221,153,Latifa Al Mazrouei,Female,Web Development,Responsive Design,92,Present,2024-07-03
1222,153,Latifa Al Mazrouei,Female,Web Development,Responsive Design,92,Present,2024-08-22
1223,153,Latifa Al Mazrouei,Female,Web Development,HTML/CSS,92,Present,2024-08-30
1224,153,Latifa Al Mazrouei,Female,Web Development,Responsive Design,85,Present,2024-09-09
1225,154,Salama Al Mazrouei,Female,Data Analysis,Excel,86,Present,2024-09-06
1226,154,Salama Al Mazrouei,Female,Data Analysis,Power BI,92,Present,2024-07-22
1227,154,Salama Al Mazrouei,Female,Data Analysis,Visualization,82,Present,2024-09-20
1228,154,Salama Al Mazrouei,Female,Data Analysis,Excel,74,Present,2024-09-19
1229,154,Salama Al Mazrouei,Female,Data Analysis,Data Cleaning,77,Present,2024-08-03
1230,154,Salama Al Mazrouei,Female,Data Analysis,Power BI,83,Present,2024-07-11
1231,154,Salama Al Mazrouei,Female,Data Analysis,Visualization,73,Present,2024-09-17
1232,154,Salama Al Mazrouei,Female,Data Analysis,Excel,67,Absent,2024-08-02
1233,155,Shaikha Al Shamsi,Female,Web Development,HTML/CSS,59,Present,2024-08-11
1234,155,Shaikha Al Shamsi,Female,Web Development,JavaScript,61,Present,2024-09-02
1235,155,Shaikha Al Shamsi,Female,Web Development,Forms,64,Present,2024-08-11
1236,155,Shaikha Al Shamsi,Female,Web Development,Debugging,58,Present,2024-08-14
1237,155,Shaikha Al Shamsi,Female,Web Development,APIs,70,Present,2024-09-02
1238,155,Shaikha Al Shamsi,Female,Web Development,JavaScript,68,Present,2024-09-03
1239,155,Shaikha Al Shamsi,Female,Web Development,JavaScript,47,Present,2024-08-11
1240,155,Shaikha Al Shamsi,Female,Web Development,Forms,49,Present,2024-09-15
1241,156,Fatima Al Shamsi,Female,Data Analysis,Data Cleaning,82,Present,2024-09-11
1242,156,Fatima Al Shamsi,Female,Data Analysis,Data Cleaning,100,Present,2024-09-25
1243,156,Fatima Al Shamsi,Female,Data Analysis,Data Cleaning,77,Present,2024-08-06
1244,156,Fatima Al Shamsi,Female,Data Analysis,SQL Basics,83,Absent,2024-09-03
1245,156,Fatima Al Shamsi,Female,Data Analysis,Statistics,73,Present,2024-07-28
1246,156,Fatima Al Shamsi,Female,Data Analysis,SQL Basics,100,Present,2024-07-02
1247,156,Fatima Al Shamsi,Female,Data Analysis,Visualization,83,Present,2024-07-23
1248,156,Fatima Al Shamsi,Female,Data Analysis,SQL Basics,89,Present,2024-09-18
1249,157,Shaikha Al Darmaki,Female,Python Basics,Loops,58,Absent,2024-07-30
1250,157,Shaikha Al Darmaki,Female,Python Basics,OOP,83,Present,2024-09-16
1251,157,Shaikha Al Darmaki,Female,Python Basics,Data Types,70,Present,2024-08-08
1252,157,Shaikha Al Darmaki,Female,Python Basics,Data Types,51,Present,2024-08-02
1253,157,Shaikha Al Darmaki,Female,Python Basics,Debugging,66,Present,2024-08-30
1254,157,Shaikha Al Darmaki,Female,Python Basics,Debugging,56,Present,2024-09-17
1255,157,Shaikha Al Darmaki,Female,Python Basics,Functions,60,Present,2024-08-18
1256,157,Shaikha Al Darmaki,Female,Python Basics,Debugging,69,Present,2024-07-12
1257,158,Noora Al Zaabi,Female,IT Fundamentals,IT Support,74,Present,2024-08-24
1258,158,Noora Al Zaabi,Female,IT Fundamentals,Operating Systems,66,Present,2024-09-29
1259,158,Noora Al Zaabi,Female,IT Fundamentals,Security Basics,66,Present,2024-07-30
1260,158,Noora Al Zaabi,Female,IT Fundamentals,IT Support,65,Present,2024-09-20
1261,158,Noora Al Zaabi,Female,IT Fundamentals,Operating Systems,61,Present,2024-07-27
1262,158,Noora Al Zaabi,Female,IT Fundamentals,Networking,83,Present,2024-08-18
1263,158,Noora Al Zaabi,Female,IT Fundamentals,Troubleshooting,65,Present,2024-09-24
1264,158,Noora Al Zaabi,Female,IT Fundamentals,Security Basics,54,Present,2024-07-13
1265,159,Maryam Al Nahyan,Female,Data Analysis,Statistics,64,Present,2024-08-30
1266,159,Maryam Al Nahyan,Female,Data Analysis,Excel,62,Present,2024-07-17
1267,159,Maryam Al Nahyan,Female,Data Analysis,Visualization,54,Present,2024-09-19
1268,159,Maryam Al Nahyan,Female,Data Analysis,Statistics,50,Present,2024-09-20
1269,159,Maryam Al Nahyan,Female,Data Analysis,SQL Basics,77,Present,2024-07-31
1270,159,Maryam Al Nahyan,Female,Data Analysis,Data Cleaning,80,Present,2024-09-18
1271,159,Maryam Al Nahyan,Female,Data Analysis,Visualization,67,Present,2024-09-17
1272,159,Maryam Al Nahyan,Female,Data Analysis,Visualization,74,Present,2024-08-14
1273,160,Shaikha Al Qubaisi,Female,Python Basics,Functions,63,Present,2024-08-18
1274,160,Shaikha Al Qubaisi,Female,Python Basics,Loops,82,Present,2024-07-23
1275,160,Shaikha Al Qubaisi,Female,Python Basics,Data Types,68,Present,2024-09-27
1276,160,Shaikha Al Qubaisi,Female,Python Basics,Functions,65,Present,2024-08-23
1277,160,Shaikha Al Qubaisi,Female,Python Basics,OOP,100,Present,2024-07-14
1278,160,Shaikha Al Qubaisi,Female,Python Basics,Data Types,76,Present,2024-07-09
1279,160,Shaikha Al Qubaisi,Female,Python Basics,Files,66,Present,2024-08-25
